영업담당자,거래처,매출일,품목명,입고량,출고량,단가,매출액
김혁수,현대연구소(남양),06/15,"N2 (kg, Bulk)",0,"2,070",185,"382,950"
김혁수,현대연구소(남양),06/22,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),07/12,"N2 (kg, Bulk)",0,"2,141",185,"396,085"
김혁수,현대연구소(남양),07/12,"N2 (kg, Bulk)",0,"2,000",185,"370,000"
김혁수,현대연구소(남양),07/20,단가차액 (가스),0,0,0,0
김혁수,현대연구소(남양),07/20,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),07/26,"N2 (kg, Bulk)",0,"2,270",185,"419,950"
김혁수,현대연구소(남양),08/02,"N2 (kg, Bulk)",0,"1,880",185,"347,800"
김혁수,현대연구소(남양),08/03,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),08/03,"N2 (kg, Bulk)",0,"2,191",185,"405,335"
김혁수,현대연구소(남양),08/08,"N2 (kg, Bulk)",0,"2,120",185,"392,200"
김혁수,현대연구소(남양),08/08,"N2 (kg, Bulk)",0,"1,900",185,"351,500"
김혁수,현대연구소(남양),08/10,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),08/10,"N2 (kg, Bulk)",0,"1,675",185,"309,875"
김혁수,현대연구소(남양),08/16,"N2 (kg, Bulk)",0,"1,510",185,"279,350"
김혁수,현대연구소(남양),08/16,"N2 (kg, Bulk)",0,"2,080",185,"384,800"
김혁수,현대연구소(남양),08/17,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),08/22,"N2 (kg, Bulk)",0,"1,790",185,"331,150"
김혁수,현대연구소(남양),08/24,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),08/25,"N2 (kg, Bulk)",0,"2,190",185,"405,150"
김혁수,현대연구소(남양),08/29,"N2 (kg, Bulk)",0,"2,140",185,"395,900"
김혁수,현대연구소(남양),08/31,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),09/06,"N2 (kg, Bulk)",0,"1,870",185,"345,950"
김혁수,현대연구소(남양),09/07,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),09/08,"N2 (kg, Bulk)",0,"1,801",185,"333,185"
김혁수,현대연구소(남양),09/12,"N2 (kg, Bulk)",0,"2,130",185,"394,050"
김혁수,현대연구소(남양),09/14,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),09/19,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),09/19,"N2 (kg, Bulk)",0,"1,390",185,"257,150"
김혁수,현대연구소(남양),09/21,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),09/26,"N2 (kg, Bulk)",0,"1,401",185,"259,185"
김혁수,현대연구소(남양),10/12,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),10/12,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),10/17,"N2 (kg, Bulk)",0,"2,230",185,"412,550"
김혁수,현대연구소(남양),10/19,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),10/26,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),11/03,"N2 (kg, Bulk)",0,406,185,"75,110"
김혁수,현대연구소(남양),11/03,"N2 (kg, Bulk)",0,"1,694",185,"313,390"
김혁수,현대연구소(남양),11/10,"N2 (kg, Bulk)",0,"1,610",185,"297,850"
김혁수,현대연구소(남양),11/10,"N2 (kg, Bulk)",0,"2,271",185,"420,135"
김혁수,현대연구소(남양),11/16,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),11/16,"N2 (kg, Bulk)",0,"2,134",185,"394,790"
김혁수,현대연구소(남양),11/21,"N2 (kg, Bulk)",0,"2,180",185,"403,300"
김혁수,현대연구소(남양),11/23,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),11/28,"N2 (kg, Bulk)",0,"2,272",185,"420,320"
김혁수,현대연구소(남양),11/30,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),12/01,"N2 (kg, Bulk)",0,"2,250",185,"416,250"
김혁수,현대연구소(남양),12/05,"N2 (kg, Bulk)",0,"2,132",185,"394,420"
김혁수,현대연구소(남양),12/07,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),12/19,"N2 (kg, Bulk)",0,"2,180",185,"403,300"
김혁수,현대연구소(남양),12/19,"N2 (kg, Bulk)",0,"1,920",185,"355,200"
김혁수,현대연구소(남양),12/21,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),12/28,입금 (가스매출),0,0,0,0
김혁수,현대연구소(남양),12/28,잔액정리 (가스),0,0,0,0
김혁수,현대연구소(마북),01/17,"N2 (kg, Bulk)",0,"2,720",195,"530,400"
김혁수,현대연구소(마북),02/01,"N2 (kg, Bulk)",0,"1,940",195,"378,300"
김혁수,현대연구소(마북),02/15,"N2 (kg, Bulk)",0,"2,950",195,"575,250"
김혁수,현대연구소(마북),02/28,"N2 (kg, Bulk)",0,"2,470",195,"481,650"
김혁수,현대연구소(마북),03/14,"N2 (kg, Bulk)",0,"2,500",195,"487,500"
김혁수,현대연구소(마북),03/28,"N2 (kg, Bulk)",0,"2,580",195,"503,100"
김혁수,현대연구소(마북),04/11,"N2 (kg, Bulk)",0,"2,460",195,"479,700"
김혁수,현대연구소(마북),04/20,입금 (가스매출),0,0,0,0
김혁수,현대연구소(마북),04/25,"N2 (kg, Bulk)",0,"2,600",195,"507,000"
김혁수,현대연구소(마북),05/09,"N2 (kg, Bulk)",0,"2,420",195,"471,900"
김혁수,현대연구소(마북),05/18,입금 (가스매출),0,0,0,0
김혁수,현대연구소(마북),05/30,"N2 (kg, Bulk)",0,"3,181",195,"620,295"
김혁수,현대연구소(마북),06/13,"N2 (kg, Bulk)",0,"2,420",195,"471,900"
김혁수,현대연구소(마북),06/27,"N2 (kg, Bulk)",0,"2,720",195,"530,400"
김혁수,현대연구소(마북),07/11,"N2 (kg, Bulk)",0,"2,380",195,"464,100"
김혁수,현대연구소(마북),07/25,"N2 (kg, Bulk)",0,"2,420",195,"471,900"
김혁수,현대연구소(마북),08/08,"N2 (kg, Bulk)",0,"2,500",195,"487,500"
김혁수,현대연구소(마북),08/23,"N2 (kg, Bulk)",0,"2,851",195,"555,945"
김혁수,현대연구소(마북),09/07,"N2 (kg, Bulk)",0,"2,671",195,"520,845"
김혁수,현대연구소(마북),09/20,"N2 (kg, Bulk)",0,"2,260",195,"440,700"
김혁수,현대연구소(마북),10/10,"N2 (kg, Bulk)",0,"1,803",195,"351,585"
김혁수,현대연구소(마북),10/10,"N2 (kg, Bulk)",0,807,195,"157,365"
김혁수,현대연구소(마북),10/25,"N2 (kg, Bulk)",0,"2,780",195,"542,100"
김혁수,현대연구소(마북),11/09,"N2 (kg, Bulk)",0,"2,921",195,"569,595"
김혁수,현대연구소(마북),11/24,"N2 (kg, Bulk)",0,"2,801",195,"546,195"
김혁수,현대연구소(마북),12/07,"N2 (kg, Bulk)",0,"3,100",195,"604,500"
김혁수,현대연구소(마북),12/26,"N2 (kg, Bulk)",0,"2,500",195,"487,500"
담당자없음,화성앰코테크놀로지,01/04,"Ar (UHP, 47L, 99.999%)",10,8,0,0
담당자없음,화성앰코테크놀로지,01/04,NH3 (UHP),0,1,0,0
담당자없음,화성앰코테크놀로지,01/11,"Ar (UHP, 47L, 99.999%)",8,8,0,0
담당자없음,화성앰코테크놀로지,01/18,"Ar (UHP, 47L, 99.999%)",8,8,0,0
담당자없음,화성앰코테크놀로지,01/18,"CO2 (UHP, 20kg, 99.995%)",4,4,0,0
담당자없음,화성앰코테크놀로지,01/26,"Ar (UHP, 47L, 99.999%)",8,0,0,0
담당자없음,화성앰코테크놀로지,01/26,"NF3 (UHP, 99.99%)",0,2,0,0
담당자없음,화성앰코테크놀로지,02/01,"Ar (UHP, 47L, 99.999%)",0,1,0,0
담당자없음,화성앰코테크놀로지,02/01,"He (UHP, 47L, 99.999%)",3,2,0,0
담당자없음,화성앰코테크놀로지,02/01,"N2O (UHP, 99.999%)",1,1,0,0
담당자없음,화성앰코테크놀로지,02/01,"O2 (UHP, 47L, 99.999%)",6,0,0,0
담당자없음,화성앰코테크놀로지,02/08,"Ar (UHP, 47L, 99.999%)",1,4,0,0
담당자없음,화성앰코테크놀로지,02/08,"O2 (UHP, 47L, 99.999%)",2,0,0,0
담당자없음,화성앰코테크놀로지,02/15,"Ar (UHP, 47L, 99.999%)",3,4,0,0
담당자없음,화성앰코테크놀로지,02/15,"CO2 (UHP, 20kg, 99.995%)",4,0,0,0
담당자없음,화성앰코테크놀로지,02/15,"NF3 (UHP, 99.99%)",0,1,0,0
담당자없음,화성앰코테크놀로지,02/22,"Ar (UHP, 47L, 99.999%)",4,4,0,0
담당자없음,화성앰코테크놀로지,02/22,"CO2 (싸이폰, 40kg)",2,0,0,0
담당자없음,화성앰코테크놀로지,02/22,"CO2 (UHP, 20kg, 99.995%)",4,4,0,0
담당자없음,화성앰코테크놀로지,02/22,"O2 (UHP, 47L, 99.999%)",1,4,0,0
담당자없음,화성앰코테크놀로지,03/02,"Ar (UHP, 47L, 99.999%)",5,3,0,0
담당자없음,화성앰코테크놀로지,03/02,"He (UHP, 10.2L, 99.999%)",2,0,0,0
담당자없음,화성앰코테크놀로지,03/02,"O2 (UHP, 47L, 99.999%)",0,4,0,0
담당자없음,화성앰코테크놀로지,03/08,"Ar (UHP, 47L, 99.999%)",3,0,0,0
담당자없음,화성앰코테크놀로지,03/08,"NF3 (UHP, 99.99%)",1,0,0,0
담당자없음,화성앰코테크놀로지,03/08,"O2 (UHP, 47L, 99.999%)",1,8,0,0
담당자없음,화성앰코테크놀로지,03/15,"Ar (UHP, 47L, 99.999%)",0,2,0,0
담당자없음,화성앰코테크놀로지,03/15,"O2 (UHP, 47L, 99.999%)",3,10,0,0
담당자없음,화성앰코테크놀로지,03/22,"Ar (UHP, 47L, 99.999%)",2,6,0,0
담당자없음,화성앰코테크놀로지,03/22,"O2 (UHP, 47L, 99.999%)",5,0,0,0
담당자없음,화성앰코테크놀로지,03/29,"Ar (UHP, 47L, 99.999%)",6,6,0,0
담당자없음,화성앰코테크놀로지,03/29,"O2 (UHP, 47L, 99.999%)",3,2,0,0
담당자없음,화성앰코테크놀로지,04/05,"Ar (UHP, 47L, 99.999%)",6,4,0,0
담당자없음,화성앰코테크놀로지,04/05,C4F8 (UHP) ,1,0,0,0
담당자없음,화성앰코테크놀로지,04/05,"CO2 (UHP, 20kg, 99.995%)",4,0,0,0
담당자없음,화성앰코테크놀로지,04/05,"NF3 (UHP, 99.99%)",2,0,0,0
담당자없음,화성앰코테크놀로지,04/05,"O2 (UHP, 47L, 99.999%)",2,0,0,0
담당자없음,화성앰코테크놀로지,04/12,"Ar (UHP, 47L, 99.999%)",2,0,0,0
담당자없음,화성앰코테크놀로지,04/12,"CO2 (UHP, 20kg, 99.995%)",3,0,0,0
담당자없음,화성앰코테크놀로지,04/12,"He (UHP, 47L, 99.999%)",1,1,0,0
담당자없음,화성앰코테크놀로지,04/12,"NF3 (UHP, 99.99%)",1,0,0,0
담당자없음,화성앰코테크놀로지,04/12,"O2 (UHP, 47L, 99.999%)",3,10,0,0
담당자없음,화성앰코테크놀로지,04/14,"Ar (UHP, 47L, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,04/14,"CO2 (UHP, 20kg, 99.995%)",0,8,0,0
담당자없음,화성앰코테크놀로지,04/14,"O2 (UHP, 47L, 99.999%)",2,0,0,0
담당자없음,화성앰코테크놀로지,04/19,"Ar (UHP, 47L, 99.999%)",0,5,0,0
담당자없음,화성앰코테크놀로지,04/19,"NF3 (UHP, 99.99%)",1,0,0,0
담당자없음,화성앰코테크놀로지,04/19,"O2 (UHP, 47L, 99.999%)",8,5,0,0
담당자없음,화성앰코테크놀로지,04/19,"O2 (UHP, 47L, 99.999%)",1,1,0,0
담당자없음,화성앰코테크놀로지,04/26,"Ar (UHP, 47L, 99.999%)",5,5,0,0
담당자없음,화성앰코테크놀로지,04/26,"CO2 (UHP, 20kg, 99.995%)",4,0,0,0
담당자없음,화성앰코테크놀로지,04/26,"N2O (UHP, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,04/26,"NF3 (UHP, 99.99%)",1,0,0,0
담당자없음,화성앰코테크놀로지,04/26,"O2 (UHP, 47L, 99.999%)",9,6,0,0
담당자없음,화성앰코테크놀로지,05/04,"Ar (UHP, 47L, 99.999%)",6,10,0,0
담당자없음,화성앰코테크놀로지,05/04,C4F8 (UHP) ,1,0,0,0
담당자없음,화성앰코테크놀로지,05/04,"He (UHP, 10.2L, 99.999%)",0,2,0,0
담당자없음,화성앰코테크놀로지,05/04,"He (UHP, 47L, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,05/04,"N2O (UHP, 99.999%)",0,1,0,0
담당자없음,화성앰코테크놀로지,05/04,"O2 (UHP, 47L, 99.999%)",6,5,0,0
담당자없음,화성앰코테크놀로지,05/10,"Ar (UHP, 47L, 99.999%)",5,0,0,0
담당자없음,화성앰코테크놀로지,05/10,"CO2 (UHP, 20kg, 99.995%)",0,3,0,0
담당자없음,화성앰코테크놀로지,05/10,"He (UHP, 10.2L, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,05/10,"He (UHP, 47L, 99.999%)",0,1,0,0
담당자없음,화성앰코테크놀로지,05/10,"NF3 (UHP, 99.99%)",0,1,0,0
담당자없음,화성앰코테크놀로지,05/10,"O2 (UHP, 47L, 99.999%)",6,5,0,0
담당자없음,화성앰코테크놀로지,05/17,"Ar (UHP, 47L, 99.999%)",5,5,0,0
담당자없음,화성앰코테크놀로지,05/17,"He (UHP, 47L, 99.999%)",1,1,0,0
담당자없음,화성앰코테크놀로지,05/17,"O2 (UHP, 47L, 99.999%)",7,0,0,0
담당자없음,화성앰코테크놀로지,05/24,"Ar (UHP, 47L, 99.999%)",1,5,0,0
담당자없음,화성앰코테크놀로지,05/24,C4F8 (UHP) ,0,1,0,0
담당자없음,화성앰코테크놀로지,05/24,CF4 (UHP),0,1,0,0
담당자없음,화성앰코테크놀로지,05/24,CHF3 (UHP),0,1,0,0
담당자없음,화성앰코테크놀로지,05/24,"He (UHP, 10.2L, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,05/24,"NF3 (UHP, 99.99%)",0,1,0,0
담당자없음,화성앰코테크놀로지,05/24,NH3 (UHP),0,1,0,0
담당자없음,화성앰코테크놀로지,05/24,"SF6 (UHP, 99.999%)",0,1,0,0
담당자없음,화성앰코테크놀로지,06/08,"Ar (UHP, 47L, 99.999%)",8,6,0,0
담당자없음,화성앰코테크놀로지,06/08,"CO2 (UHP, 20kg, 99.995%)",8,4,0,0
담당자없음,화성앰코테크놀로지,06/08,"He (UHP, 47L, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,06/08,"N2O (UHP, 99.999%)",0,1,0,0
담당자없음,화성앰코테크놀로지,06/08,"NF3 (UHP, 99.99%)",2,0,0,0
담당자없음,화성앰코테크놀로지,06/14,Ar (일반),3,5,0,0
담당자없음,화성앰코테크놀로지,06/14,"Ar (UHP, 47L, 99.999%)",5,6,0,0
담당자없음,화성앰코테크놀로지,06/14,"CO2 (UHP, 20kg, 99.995%)",0,4,0,0
담당자없음,화성앰코테크놀로지,06/14,"NF3 (UHP, 99.99%)",0,2,0,0
담당자없음,화성앰코테크놀로지,06/21,"Ar (UHP, 47L, 99.999%)",7,5,0,0
담당자없음,화성앰코테크놀로지,06/21,"He (UHP, 47L, 99.999%)",1,2,0,0
담당자없음,화성앰코테크놀로지,06/21,"Mix (UHP, O2 8ppm + N2 Bal)",1,0,0,0
담당자없음,화성앰코테크놀로지,07/05,"Ar (UHP, 47L, 99.999%)",7,0,0,0
담당자없음,화성앰코테크놀로지,07/05,"CO2 (UHP, 20kg, 99.995%)",4,4,0,0
담당자없음,화성앰코테크놀로지,07/05,"N2O (UHP, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,07/05,NH3 (UHP),1,0,0,0
담당자없음,화성앰코테크놀로지,07/12,"Ar (UHP, 47L, 99.999%)",0,5,0,0
담당자없음,화성앰코테크놀로지,07/19,"Ar (UHP, 47L, 99.999%)",5,5,0,0
담당자없음,화성앰코테크놀로지,07/19,"N2O (UHP, 99.999%)",0,1,0,0
담당자없음,화성앰코테크놀로지,07/19,"O2 (UHP, 47L, 99.999%)",5,0,0,0
담당자없음,화성앰코테크놀로지,07/26,"Ar (UHP, 47L, 99.999%)",9,6,0,0
담당자없음,화성앰코테크놀로지,07/26,"He (UHP, 10.2L, 99.999%)",1,3,0,0
담당자없음,화성앰코테크놀로지,07/26,"He (UHP, 47L, 99.999%)",2,0,0,0
담당자없음,화성앰코테크놀로지,08/09,"Ar (UHP, 47L, 99.999%)",1,6,0,0
담당자없음,화성앰코테크놀로지,08/09,C4F8 (UHP) ,1,0,0,0
담당자없음,화성앰코테크놀로지,08/09,"CO2 (UHP, 20kg, 99.995%)",8,4,0,0
담당자없음,화성앰코테크놀로지,08/09,"He (UHP, 47L, 99.999%)",1,2,0,0
담당자없음,화성앰코테크놀로지,08/09,"Mix (UHP, 30L, AL, CO 1ppm + CO2 1ppm + N2 Bal)",1,1,0,0
담당자없음,화성앰코테크놀로지,08/09,"Mix (UHP, CO 4.5ppm + N2 Bal)",0,1,0,0
담당자없음,화성앰코테크놀로지,08/09,"Mix (UHP, CO2 4.5ppm + N2 Bal)",1,1,0,0
담당자없음,화성앰코테크놀로지,08/09,"Mix (UHP, O2 8ppm + N2 Bal)",1,1,0,0
담당자없음,화성앰코테크놀로지,08/09,"NF3 (UHP, 99.99%)",2,0,0,0
담당자없음,화성앰코테크놀로지,08/09,"SF6 (UHP, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,08/30,"Ar (UHP, 47L, 99.999%)",11,5,0,0
담당자없음,화성앰코테크놀로지,08/30,"CO2 (UHP, 20kg, 99.995%)",4,4,0,0
담당자없음,화성앰코테크놀로지,08/30,"He (UHP, 47L, 99.999%)",1,2,0,0
담당자없음,화성앰코테크놀로지,08/30,"N2O (UHP, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,09/06,"Ar (UHP, 47L, 99.999%)",5,0,0,0
담당자없음,화성앰코테크놀로지,09/06,"CO2 (UHP, 20kg, 99.995%)",0,4,0,0
담당자없음,화성앰코테크놀로지,09/06,"He (UHP, 47L, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,09/13,"Ar (UHP, 47L, 99.999%)",0,5,0,0
담당자없음,화성앰코테크놀로지,09/13,"He (UHP, 47L, 99.999%)",1,2,0,0
담당자없음,화성앰코테크놀로지,09/20,"Ar (UHP, 47L, 99.999%)",4,5,0,0
담당자없음,화성앰코테크놀로지,09/20,CF4 (UHP),1,1,0,0
담당자없음,화성앰코테크놀로지,09/20,"CO2 (UHP, 20kg, 99.995%)",4,0,0,0
담당자없음,화성앰코테크놀로지,09/26,"CO2 (UHP, 20kg, 99.995%)",0,8,0,0
담당자없음,화성앰코테크놀로지,10/18,"Ar (UHP, 47L, 99.999%)",6,10,0,0
담당자없음,화성앰코테크놀로지,10/18,"CO2 (UHP, 20kg, 99.995%)",8,0,0,0
담당자없음,화성앰코테크놀로지,10/18,"He (UHP, 47L, 99.999%)",3,2,0,0
담당자없음,화성앰코테크놀로지,10/18,"N2O (UHP, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,10/18,"O2 (UHP, 47L, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,10/18,"SF6 (UHP, 99.999%)",1,0,0,0
담당자없음,화성앰코테크놀로지,10/19,"CO2 (UHP, 20kg, 99.995%)",0,8,0,0
담당자없음,화성앰코테크놀로지,11/01,"Ar (UHP, 47L, 99.999%)",7,5,0,0
담당자없음,화성앰코테크놀로지,11/01,"CO2 (UHP, 20kg, 99.995%)",4,0,0,0
담당자없음,화성앰코테크놀로지,11/01,"He (UHP, 47L, 99.999%)",0,2,0,0
담당자없음,화성앰코테크놀로지,11/08,"Ar (UHP, 47L, 99.999%)",7,5,0,0
담당자없음,화성앰코테크놀로지,11/08,"CO2 (UHP, 20kg, 99.995%)",0,8,0,0
담당자없음,화성앰코테크놀로지,11/08,"He (UHP, 47L, 99.999%)",2,2,0,0
담당자없음,화성앰코테크놀로지,11/22,"Ar (UHP, 47L, 99.999%)",6,10,0,0
담당자없음,화성앰코테크놀로지,11/22,"CO2 (UHP, 20kg, 99.995%)",8,0,0,0
담당자없음,화성앰코테크놀로지,11/29,"CO2 (UHP, 20kg, 99.995%)",0,4,0,0
담당자없음,화성앰코테크놀로지,12/06,"Ar (UHP, 47L, 99.999%)",10,5,0,0
담당자없음,화성앰코테크놀로지,12/06,"He (UHP, 47L, 99.999%)",2,4,0,0
담당자없음,화성앰코테크놀로지,12/27,"Ar (UHP, 47L, 99.999%)",5,0,0,0
담당자없음,화성앰코테크놀로지,12/27,"CO2 (UHP, 20kg, 99.995%)",7,8,0,0
담당자없음,화성앰코테크놀로지,12/27,"He (UHP, 47L, 99.999%)",2,0,0,0
#N/A,2026-07-22 오전 11:59:48,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
